Timestep,Volt,Rotate,Pressure,Vibration,State
127,0.413206938,0.636727242,0.214314494,0.255073163,3
128,0.376024789,0.664130464,0.184122269,0.503306949,4
129,0.332036637,0.647791777,0.227027443,0.288219665,0
130,0.356211104,0.68660096,0.180487859,0.209603129,0
131,0.568456112,0.605537608,0.27518833,0.253320942,1
132,0.385222905,0.622065214,0.275445991,0.268140702,1
133,0.394877096,0.644215387,0.208982928,0.247677704,1
134,0.348567225,0.703451723,0.227440379,0.274079825,2
135,0.415050301,0.620470256,0.165795911,0.246581305,3
136,0.341093669,0.385990132,0.201599164,0.204861749,3
137,0.63112858,0.67714616,0.219206797,0.296535889,4
138,0.365287309,0.65926863,0.193968307,0.285698408,0
139,0.376206923,0.664245433,0.245269049,0.240891266,1
140,0.400565803,0.673531595,0.228126979,0.280908528,2
141,0.34838492,0.641517486,0.198711307,0.233211778,2
142,0.359585739,0.685902027,0.222722375,0.284583219,2
143,0.31039457,0.58958249,0.204391479,0.252012211,2
144,0.377035982,0.691370937,0.198441533,0.24725263,2
145,0.315153493,0.602068383,0.242751848,0.21252259,3
146,0.563262948,0.704888738,0.23726804,0.273739052,5
147,0.36733953,0.732882512,0.227329894,0.285356432,0
148,0.335919146,0.642365976,0.435071125,0.318425066,1
149,0.384931059,0.6167344,0.234408135,0.213313783,1
150,0.344541888,0.70392098,0.215227218,0.238424542,1
151,0.277960275,0.635009148,0.19327562,0.268520036,1
152,0.376758804,0.650833293,0.166800071,0.252307068,2
153,0.332437936,0.616375451,0.222083195,0.216446559,2
154,0.320282376,0.625583304,0.242659766,0.210330756,2
155,0.3260873,0.635343685,0.202401941,0.269491214,2
156,0.318964536,0.714917522,0.196665844,0.258708181,2
157,0.381462584,0.616023312,0.220509134,0.283371258,2
158,0.426238403,0.676894206,0.245729358,0.249581949,3
159,0.375780652,0.619327277,0.170313704,0.205670946,3
160,0.325484066,0.666251221,0.198310752,0.271881009,3
161,0.524019408,0.615998303,0.240922675,0.27334628,4
162,0.415039461,0.648900968,0.38908197,0.254702985,0
163,0.329442136,0.621822736,0.159348618,0.263233568,1
164,0.356025957,0.668178377,0.219067119,0.275720648,1
165,0.398880554,0.645856922,0.222125791,0.253731507,1
166,0.441237228,0.632104254,0.396180875,0.215529524,1
167,0.357572052,0.642901463,0.240541029,0.222554362,1
168,0.375777978,0.647968538,0.214314012,0.225607609,1
169,0.38817816,0.605109168,0.191678508,0.254779909,2
170,0.386426719,0.641285671,0.255750061,0.263383757,2
171,0.340479891,0.372343776,0.253994047,0.225129272,3
172,0.398003922,0.642236253,0.2627978,0.240912586,3
173,0.358611195,0.664713768,0.240899165,0.250506331,3
174,0.360181564,0.387070597,0.207858325,0.225560717,4
175,0.389334894,0.622517598,0.172079524,0.240223889,0
176,0.328897745,0.631017181,0.225751753,0.287082237,0
177,0.279484857,0.634941931,0.203185655,0.304252542,1
178,0.315354051,0.606757877,0.231151679,0.233125509,1
179,0.328349379,0.638840606,0.218487494,0.19601419,2
180,0.373882326,0.596069416,0.21775521,0.249814202,3
181,0.393680311,0.659118959,0.209541204,0.244842316,3
182,0.339867695,0.373587126,0.222441564,0.335090934,4
183,0.44400288,0.656275334,0.169509844,0.2074985,0
184,0.309132207,0.644546697,0.194195933,0.259176991,0
185,0.354098062,0.625501452,0.197062894,0.242337591,0
186,0.345016176,0.471728021,0.207719171,0.589233259,5
187,0.31419016,0.619114812,0.190981869,0.215658979,0
188,0.360512199,0.618517238,0.233644954,0.279117008,0
189,0.352280989,0.641889889,0.227811439,0.192384548,0
190,0.421824862,0.613178093,0.237389168,0.245374235,1
191,0.381738172,0.68424683,0.234844702,0.228382301,1
192,0.362331925,0.616239454,0.257085135,0.267699673,1
193,0.406003145,0.604507158,0.214559669,0.244351182,2
194,0.334645366,0.667108609,0.219677536,0.254760814,2
195,0.361059395,0.59661329,0.192914588,0.244159557,2
196,0.330414823,0.66940463,0.22757683,0.266294234,2
197,0.390208797,0.637529392,0.186416906,0.237346993,2
198,0.301006978,0.564636806,0.212124604,0.278992439,2
199,0.388304276,0.654789699,0.228927041,0.216017528,3
200,0.544216011,0.626737885,0.21344941,0.200108303,4
201,0.360629954,0.577597879,0.200922043,0.245595415,0
202,0.376064022,0.656338673,0.235173161,0.179253905,0
203,0.336204425,0.636655148,0.224092961,0.266372526,0
204,0.376974261,0.648272001,0.219691733,0.281572573,0
205,0.310266139,0.599139932,0.20628811,0.252025619,1
206,0.345410357,0.627258377,0.207033536,0.224545958,1
207,0.309411173,0.674564545,0.172720995,0.249360436,1
208,0.289835309,0.635839697,0.188981132,0.248454291,2
209,0.387393633,0.621797404,0.240279223,0.257090881,2
210,0.403972995,0.629326261,0.225066901,0.272544897,3
211,0.432065627,0.612059342,0.224990594,0.190372967,3
212,0.337320081,0.412106198,0.245839175,0.307603257,4
213,0.325556299,0.643666598,0.203769038,0.268487298,0
214,0.348256037,0.682708939,0.208970756,0.213796418,1
215,0.355436081,0.64066733,0.222440299,0.188350626,1
216,0.3429864,0.630869349,0.204652332,0.229274008,1
217,0.396869108,0.649804966,0.201222538,0.300017465,1
218,0.368231872,0.663124165,0.213812551,0.280090459,1
219,0.351008204,0.660485393,0.194908976,0.276966862,1
220,0.367287574,0.625025472,0.237000862,0.262597616,2
221,0.336838647,0.610947797,0.17916327,0.267594332,2
222,0.376570071,0.638602172,0.245347233,0.202467819,3
223,0.35586487,0.354502855,0.220803879,0.240720437,4
224,0.302818319,0.591988118,0.199096338,0.240926728,0
225,0.374077635,0.651063195,0.220326436,0.239958137,0
226,0.39492869,0.632297942,0.2185988,0.508005773,1
227,0.322419437,0.589328122,0.20202177,0.270067194,1
228,0.357598296,0.579244394,0.216612987,0.231272253,2
229,0.299908718,0.60734867,0.217000894,0.209543606,2
230,0.387347413,0.694984597,0.230053038,0.223506755,2
231,0.348575388,0.605569626,0.17878432,0.223982218,2
232,0.415910858,0.596957321,0.201841977,0.210327968,2
233,0.349858751,0.635862813,0.20450964,0.285537767,3
234,0.392661828,0.437158752,0.505897541,0.208406584,3
235,0.372593868,0.326387722,0.229718165,0.542173329,4
236,0.360807025,0.643333526,0.216313259,0.23394818,0
237,0.373281455,0.610384612,0.169567067,0.259713618,1
238,0.410495913,0.647162317,0.213016426,0.366946714,1
239,0.403264273,0.630676147,0.195387825,0.215648009,2
240,0.373729462,0.644108623,0.171066699,0.249241726,2
241,0.393303701,0.686098985,0.2183403,0.257055729,2
242,0.377951124,0.629003825,0.239603457,0.195962497,3
243,0.374476342,0.193664664,0.203352249,0.205781941,4
244,0.305733043,0.592880566,0.223035125,0.249573321,0
245,0.383771998,0.603167371,0.189340705,0.265774717,0
246,0.32296844,0.686958438,0.227815198,0.246556139,1
247,0.411354716,0.641865442,0.20853961,0.247101089,1
248,0.344282038,0.695915013,0.189075,0.20450635,1
249,0.447583764,0.635303533,0.243277193,0.231351778,1
250,0.370165465,0.659293629,0.158998082,0.262209871,1
251,0.366960603,0.717498002,0.21456009,0.170052651,2
252,0.379006307,0.593215337,0.227196948,0.228932809,3
253,0.578777182,0.619241006,0.214483897,0.247131827,3
254,0.372352856,0.657638923,0.257383075,0.184297903,3
255,0.590567143,0.637497584,0.172796162,0.514239356,4
256,0.356030691,0.620364024,0.205114172,0.310788652,0
257,0.299466845,0.650935372,0.250671486,0.250174852,0
258,0.36867323,0.646620475,0.195931852,0.233307887,1
259,0.444862586,0.585581792,0.210579359,0.236393733,2
260,0.429059773,0.274537756,0.205290959,0.4332264,3
261,0.395979279,0.618777234,0.187386992,0.589224624,4
262,0.30714806,0.504325927,0.177634986,0.249625347,0
263,0.384757334,0.597983264,0.193467585,0.259316031,0
264,0.391057512,0.635140758,0.175316439,0.322495148,0
265,0.380701045,0.680276435,0.212775334,0.289070254,0
266,0.342818065,0.711537332,0.21997337,0.249278018,0
267,0.294654469,0.635610998,0.163140087,0.288778409,0
268,0.320022962,0.667051198,0.219630602,0.232729188,0
269,0.340770272,0.693352347,0.221785895,0.24468206,1
270,0.326779063,0.680529937,0.208597443,0.22781185,1
271,0.335860353,0.627977638,0.213728194,0.191045702,1
272,0.367456355,0.697188781,0.202067829,0.255932088,1
273,0.349348007,0.658824646,0.174105233,0.249362179,1
274,0.356243908,0.677033147,0.186895977,0.302689635,1
275,0.357274144,0.62495218,0.185709859,0.240232325,1
276,0.393961057,0.68764448,0.251450377,0.23101285,2
277,0.324250424,0.628859613,0.238860329,0.266749537,2
278,0.393143737,0.627224223,0.215455382,0.183921354,2
279,0.382354284,0.398037336,0.240852321,0.25371977,3
280,0.368227917,0.353320769,0.236925066,0.295272817,5
281,0.379022793,0.627312588,0.223085314,0.279796032,0
282,0.336254172,0.635764278,0.256693925,0.217319415,0
283,0.386680113,0.625281443,0.16216745,0.30059561,0
284,0.351488448,0.625666338,0.213447341,0.279952899,1
285,0.339102043,0.689572223,0.233866453,0.290611662,1
286,0.400733575,0.647944386,0.205304375,0.222305132,2
287,0.326900709,0.610507407,0.188391472,0.590553092,3
288,0.406490506,0.653375951,0.243440369,0.246686552,3
289,0.355976375,0.663623291,0.199981605,0.231882565,3
290,0.636546304,0.625833093,0.165584054,0.228949559,4
291,0.365330935,0.6807424,0.21017672,0.226956503,0
292,0.349792832,0.661484943,0.222620169,0.208390003,0
293,0.339719333,0.626319472,0.190301365,0.271233139,0
294,0.342841892,0.649667999,0.181438428,0.275773148,0
295,0.351553194,0.620122868,0.194353765,0.231349493,0
296,0.30877958,0.58079508,0.173730356,0.29996842,0
297,0.367980069,0.613229258,0.200155133,0.242895957,0
298,0.341197947,0.679577238,0.204978068,0.251231238,0
299,0.40672576,0.642893928,0.169059597,0.241803001,0
300,0.304468849,0.619905236,0.204870211,0.216004344,1
301,0.29414353,0.601945981,0.196819564,0.190692395,2
302,0.292974869,0.626629118,0.227719706,0.210347265,2
303,0.339496685,0.609647986,0.202614941,0.231469237,2
304,0.324490044,0.634155512,0.239029013,0.21032521,2
305,0.389501072,0.659156809,0.192712792,0.259008539,2
306,0.351989577,0.63848127,0.201886744,0.240379459,2
307,0.378469169,0.644848471,0.241795977,0.217993877,2
308,0.400514997,0.639331099,0.293914041,0.253924558,2
309,0.375783607,0.655724124,0.225973005,0.217980998,2
310,0.358733807,0.375901814,0.20701413,0.252702854,3
311,0.382227177,0.662223333,0.19788456,0.281408666,3
312,0.324834478,0.573399318,0.216650592,0.211747135,3
313,0.396931415,0.344926991,0.196585456,0.263853303,3
314,0.31507625,0.563177718,0.239805313,0.191225072,3
315,0.380086214,0.370024659,0.274952503,0.270775193,3
316,0.388973553,0.699139212,0.502463036,0.289561168,3
317,0.350465002,0.665858931,0.193511666,0.238202036,3
318,0.291737396,0.668559945,0.557322564,0.589329931,4
319,0.349855513,0.641117561,0.199166592,0.26706619,0
320,0.374268593,0.669865165,0.211695209,0.286793088,0
321,0.326222493,0.570669853,0.2073386,0.583149685,0
322,0.341510706,0.657800433,0.219089853,0.311570912,1
323,0.294040711,0.685400008,0.20278594,0.220693627,1
324,0.352865339,0.617544116,0.209954875,0.275388533,1
325,0.29344876,0.689453935,0.240532024,0.258852501,1
326,0.325590815,0.637250077,0.223020783,0.265645294,1
327,0.380118525,0.676882335,0.166243023,0.281127844,2
328,0.395917076,0.644156329,0.249668317,0.266909935,2
329,0.344022697,0.65170316,0.197633351,0.218495332,2
330,0.363238525,0.599618816,0.226714999,0.243209207,3
331,0.561143634,0.660772227,0.242023247,0.251195632,3
332,0.57214997,0.633739956,0.193457084,0.237829829,4
333,0.330061096,0.736324641,0.197837816,0.29686815,0
334,0.311622043,0.671549412,0.208639068,0.302577866,1
335,0.411705652,0.664511535,0.205971847,0.516761596,5
336,0.349760397,0.648986674,0.243923861,0.26687885,0
337,0.343753732,0.645204786,0.197888237,0.265499643,0
338,0.308814752,0.623050852,0.189020942,0.256204172,0
339,0.34649884,0.633644696,0.252207915,0.237978242,0
340,0.443420587,0.687489008,0.224316899,0.25798307,0
341,0.342267213,0.63447405,0.216178067,0.262842633,0
342,0.387246832,0.665526034,0.202008215,0.28146636,0
343,0.364936633,0.653960064,0.189292839,0.258584076,0
344,0.350623988,0.598997592,0.226260043,0.229511287,0
345,0.3960307,0.655415258,0.215999174,0.232747331,0
346,0.349174832,0.666022998,0.251116367,0.21695607,1
347,0.345584977,0.614212859,0.201422183,0.27958336,1
348,0.335366429,0.613636424,0.23181529,0.249011346,2
349,0.318055319,0.675201693,0.195596921,0.232690839,2
350,0.313880725,0.636780564,0.185320206,0.294199549,2
351,0.398150354,0.619031203,0.195888254,0.625018841,3
352,0.605507306,0.666349819,0.260424363,0.287879815,3
353,0.412304354,0.618472966,0.212354556,0.244442887,3
354,0.364314181,0.324350016,0.237967273,0.247900216,4
355,0.375553877,0.590305071,0.19497598,0.252709002,0
356,0.319896389,0.616245427,0.17472061,0.280433206,0
357,0.334087621,0.644272257,0.236316516,0.290209894,0
358,0.394134575,0.400101492,0.219378604,0.221127445,5
359,0.391715965,0.611249815,0.212135299,0.225150275,0
360,0.303790876,0.640361897,0.190124163,0.232689912,0
361,0.300517658,0.402034701,0.240035087,0.248635277,5
362,0.33216687,0.666271583,0.198925978,0.287402691,0
363,0.435718365,0.658971852,0.211783914,0.258740343,1
364,0.360121601,0.639739983,0.174905196,0.231195008,2
365,0.390911415,0.256913014,0.200760751,0.117545467,3
366,0.34595805,0.591223253,0.202321901,0.274876645,3
367,0.406878353,0.577089722,0.360470201,0.240780193,3
368,0.372018355,0.658828355,0.379190502,0.307752046,3
369,0.364379968,0.67002042,0.194687718,0.549236468,4
370,0.400114704,0.609180212,0.239033065,0.248678518,0
371,0.359216063,0.648232641,0.240825073,0.275926848,1
372,0.358237076,0.584786214,0.229750924,0.324031879,2
373,0.33873887,0.645710294,0.195772923,0.532261199,3
374,0.409171789,0.35835669,0.238596597,0.187235468,4
375,0.355682197,0.632229291,0.213245273,0.243194064,0
376,0.341505608,0.642057558,0.187449589,0.268890032,1
377,0.367731427,0.611826877,0.241363438,0.235531852,1
378,0.347752001,0.650436585,0.228157519,0.284364352,1
379,0.352592842,0.613011525,0.23655218,0.230898849,2
380,0.400591263,0.677503076,0.190230562,0.235040473,2
381,0.339613184,0.603467825,0.202396506,0.240940369,2
382,0.375357768,0.646945871,0.233694604,0.32138548,2
383,0.290067962,0.659626954,0.232241829,0.537780326,2
384,0.373673048,0.622571697,0.244645879,0.260880046,2
385,0.591080975,0.584004923,0.198856912,0.241319941,2
386,0.408200274,0.649351011,0.229485123,0.220941486,3
387,0.348929209,0.598276879,0.513700179,0.294666062,4
388,0.366473418,0.650584666,0.238985406,0.236624624,0
389,0.359005483,0.668969815,0.191823866,0.274938812,1
390,0.37000283,0.66891579,0.276779589,0.271221922,2
391,0.412220519,0.620547103,0.207278444,0.217169685,2
392,0.382168452,0.675798854,0.236051497,0.21366442,2
393,0.387346557,0.622126749,0.23285369,0.216020791,2
394,0.385149188,0.593363566,0.235543439,0.267421667,2
395,0.370673669,0.587521612,0.223921434,0.261364014,2
396,0.398178543,0.681865834,0.63389508,0.273829677,2
397,0.368136831,0.631434776,0.212614033,0.249981912,3
398,0.31114401,0.581577287,0.277889406,0.242316435,3
399,0.333401103,0.641425526,0.20463807,0.195192138,3
400,0.372599547,0.610812922,0.212674921,0.231590818,3
401,0.593360339,0.644233005,0.220940539,0.271632762,4
402,0.35664601,0.620293472,0.186339661,0.194700131,0
403,0.31148374,0.657567814,0.208199702,0.259759664,1
404,0.393494233,0.603372755,0.216008137,0.261072164,2
405,0.366559034,0.637506626,0.194145266,0.285995778,2
406,0.333101233,0.61817889,0.236711418,0.246794805,2
407,0.403731749,0.613329374,0.185786517,0.275357129,2
408,0.404696992,0.663349209,0.158897812,0.29268818,2
409,0.378073292,0.670606964,0.256458039,0.243533166,3
410,0.380159934,0.597479243,0.229084785,0.230646232,3
411,0.564882677,0.649913311,0.216830643,0.252304863,4
412,0.326354429,0.591372405,0.220344702,0.288138875,0
413,0.3708607,0.670102362,0.172693909,0.237386825,0
414,0.345869306,0.608282278,0.210538546,0.247366369,0
415,0.319312532,0.586841976,0.19743015,0.22480453,0
416,0.490667526,0.651430633,0.244576613,0.228999212,1
417,0.365322482,0.654714029,0.223491308,0.257173026,2
418,0.352021082,0.611739547,0.197227337,0.21778484,2
419,0.313135274,0.650780856,0.213154004,0.247348534,2
420,0.385678943,0.495056965,0.214858066,0.285689126,2
421,0.376758964,0.642185984,0.218220803,0.243088708,2
422,0.33273673,0.653665129,0.180561896,0.218154438,3
423,0.419828981,0.564236738,0.366670735,0.602872321,4
424,0.357754739,0.656240046,0.220101684,0.262606814,0
425,0.311990693,0.620789857,0.199178775,0.298001598,0
426,0.348860225,0.653022282,0.227265702,0.208309069,0
427,0.369295858,0.639094348,0.22205341,0.61322664,0
428,0.310769807,0.627133162,0.221340748,0.233615783,0
429,0.390287754,0.615585846,0.214514182,0.28390936,1
430,0.372467653,0.63523278,0.193305884,0.288337113,1
431,0.399984691,0.601489905,0.201477997,0.216982354,2
432,0.418484874,0.605783975,0.203945835,0.238171014,3
433,0.309190787,0.624349922,0.236454006,0.234403833,3
434,0.415209395,0.614298045,0.219081472,0.244106462,3
435,0.409177171,0.676524248,0.327207868,0.236480566,3
436,0.382685915,0.586526318,0.237192916,0.201829039,3
437,0.396586822,0.599230689,0.215910314,0.231199147,3
438,0.370916032,0.365348625,0.190024988,0.249072632,4
439,0.332649709,0.667624077,0.155468487,0.236654244,0
440,0.303429593,0.620268165,0.205499726,0.303345845,0
441,0.349145894,0.66463596,0.185204129,0.257472847,0
442,0.347658736,0.643059283,0.261897117,0.278699892,0
443,0.316073301,0.647235255,0.17898186,0.247187649,1
444,0.343030615,0.657042224,0.236035888,0.253560904,2
445,0.336331943,0.64246007,0.223449107,0.22564327,3
446,0.387949381,0.610265171,0.265090269,0.19955977,3
447,0.523135023,0.554825296,0.244833048,0.228170186,4
448,0.397205587,0.640610955,0.197541321,0.204495537,0
449,0.312299463,0.544546489,0.222867631,0.272265763,0
450,0.414358149,0.68329278,0.244115794,0.296781652,1
451,0.370134184,0.600542834,0.22330201,0.214015003,1
452,0.354060554,0.580852945,0.254299335,0.255612596,2
453,0.371712424,0.606449223,0.246484755,0.253661384,2
454,0.382177936,0.718867747,0.204210581,0.226585773,2
455,0.290188028,0.618125832,0.224742938,0.221600347,2
456,0.354633334,0.635752396,0.210366015,0.227611608,2
457,0.33723534,0.678885448,0.196372013,0.284106908,2
458,0.396868667,0.650762523,0.203871518,0.201821737,3
459,0.365423546,0.662427515,0.224203399,0.229018192,3
460,0.392413703,0.654234241,0.214781396,0.185721767,3
461,0.383110295,0.411706093,0.194768638,0.288905362,4
462,0.361125949,0.674573511,0.240598137,0.252444593,0
463,0.337725456,0.606947071,0.214690872,0.278298798,1
464,0.35349249,0.558656924,0.197271911,0.269443615,1
465,0.390471514,0.707470433,0.242974909,0.299956531,2
466,0.351431732,0.37389586,0.168381625,0.281763991,3
467,0.374894958,0.626266465,0.246187133,0.21285553,3
468,0.382403752,0.665841873,0.212894215,0.211159865,3
469,0.320596744,0.631664906,0.503497017,0.208533131,3
470,0.346072325,0.375536973,0.184592347,0.25645581,5
471,0.337206718,0.663126153,0.21429674,0.254020026,0
472,0.412007157,0.576141278,0.223910109,0.242637672,1
473,0.399449681,0.653454781,0.188351215,0.213149523,2
474,0.299782183,0.659347218,0.239245096,0.230579688,3
475,0.319868352,0.605033662,0.227323339,0.19550483,3
476,0.366584666,0.503542161,0.243957264,0.252196894,3
477,0.360507264,0.403557937,0.214472877,0.233362277,4
478,0.367609204,0.674487985,0.214747718,0.243395797,0
479,0.28878154,0.605108823,0.228487147,0.217909608,1
480,0.369814421,0.624051434,0.201318287,0.243399293,1
481,0.293705447,0.618752583,0.183828853,0.242790443,2
482,0.531308346,0.659175553,0.221391818,0.242853803,3
483,0.410283603,0.61731415,0.164610675,0.25149286,3
484,0.372754748,0.643717539,0.211579531,0.179421565,3
485,0.394983916,0.41040692,0.204609084,0.267336249,3
486,0.363068584,0.633989063,0.297302576,0.204470814,3
487,0.327767292,0.386027719,0.208388813,0.282640111,3
488,0.485413233,0.633693804,0.222637335,0.196225072,3
489,0.367405318,0.660674843,0.240507541,0.29793305,3
490,0.356345339,0.540502492,0.492129637,0.262060003,4
491,0.396987935,0.646756983,0.198491147,0.583242174,0
492,0.410773008,0.674770779,0.220245403,0.186611698,0
493,0.368882227,0.594698041,0.18074664,0.266958789,0
494,0.353007822,0.631207522,0.201793464,0.290577097,0
495,0.377326287,0.617344665,0.220836254,0.234730331,0
496,0.381534897,0.580615233,0.236434696,0.195559055,0
497,0.362639881,0.596010456,0.229626522,0.285269426,1
