Timestep,Volt,Rotate,Pressure,Vibration,State
82,0.35848826304492065,0.6696814689012937,0.20088817203807882,0.23016301031887956,3
83,0.34635081338665763,0.35909459138193217,0.20900279993192883,0.23792717498536473,4
84,0.34160908471984197,0.7086097091791648,0.22980914083514076,0.27230401496307877,0
85,0.37406012652271825,0.594407909550762,0.2237059925827633,0.2108096696972976,0
86,0.2806174448592561,0.642830850139022,0.21705902756099177,0.24130003394198626,0
87,0.3821920310822571,0.4219818605900743,0.22120768697125714,0.21496271677303952,5
88,0.3183173763543818,0.6687077658225296,0.36889261188069755,0.26946523359721175,0
89,0.39786683412126217,0.6503359298507498,0.19146259189803244,0.2837565028827227,1
90,0.33129680784992105,0.4412680703159495,0.21712140488657955,0.2199262591973279,2
91,0.393443842313175,0.6725272991093597,0.21180215445277922,0.272337910378278,3
92,0.3298619725419459,0.4654161272693674,0.19272371909163713,0.2237938873595596,3
93,0.4078604799358016,0.6411849459425538,0.17601501816722143,0.24818488603128425,3
94,0.3846397103383363,0.3559878219406258,0.1971600097427837,0.18353957629476136,3
95,0.39375408229342435,0.3744369208574854,0.23357079645240586,0.27401531120045775,4
96,0.3403770084031512,0.6492594088693172,0.21868872322429575,0.24638538231209967,0
97,0.38849876196350386,0.6231313937370867,0.1999846452314494,0.21994942228750056,1
98,0.3557936032777632,0.6368313447488148,0.24300772643583768,0.3002049847879797,1
99,0.35438981279806736,0.6435041446215066,0.24578295641326042,0.23096879023263076,2
100,0.372554368907518,0.602923416649038,0.20406100206433028,0.24839929917247972,3
101,0.4172844843488333,0.3266363436843033,0.17058454655554636,0.2338018129755241,4
102,0.4335902202124673,0.6373928511323725,0.18546283227322213,0.21878280599812838,0
103,0.358341041927711,0.5934003296412693,0.21075368362128044,0.2875942785627592,1
104,0.3522493431525493,0.652295056735284,0.19510984870151163,0.2464961883072352,1
105,0.31943985336989555,0.6138561897603434,0.22444716091053962,0.26279376017995043,1
106,0.3356223263803518,0.6246315905373688,0.34660275704522014,0.22947422966219536,2
107,0.3910582597139009,0.6614894537997504,0.1939066393456134,0.247903758510094,2
108,0.30875577516228053,0.6987770898906854,0.224463509651771,0.25129593839142966,2
109,0.3947296324177996,0.624298094192598,0.2557084477001586,0.27467184121291066,2
110,0.5670457114593642,0.5716009327129677,0.2296235643798976,0.23006296716172053,3
111,0.5770909626795073,0.6935106896817982,0.21720942260526674,0.2882140163424395,3
112,0.3642632191471074,0.6520975785392676,0.2080661231474419,0.1818092752091463,3
113,0.340064049510161,0.6321097968640935,0.200195194597339,0.20310802206521678,3
114,0.32962288525687256,0.6369743077653812,0.1969092076688867,0.2190756443246752,3
115,0.37465113866340627,0.6779767097012034,0.48756242845426495,0.21402593511912646,3
116,0.5743753154878972,0.6985565577410819,0.21388606519743403,0.24002293374166891,3
117,0.38890766680906963,0.37803704752717554,0.25335548463093077,0.23869437072595248,4
118,0.3511844433397012,0.6170048355146992,0.19892822077061473,0.5995780770077542,0
119,0.37585445101355563,0.6787192673787439,0.24571430815118966,0.2593646600071886,0
120,0.32063911987428,0.6581066400485476,0.21169342371357242,0.2932533318808167,1
121,0.35121501960555607,0.7142380894268443,0.2226204857915018,0.22764811407395627,2
122,0.3232603310017747,0.6618964543422692,0.20623208278138155,0.2220135905460749,2
123,0.3542849418870112,0.6216039102526077,0.21520777033693497,0.2781891096613052,2
124,0.40764950914773074,0.6275548970493432,0.22027287788929706,0.2576351384550414,2
125,0.33927497644861077,0.6380454661556832,0.1991860267617187,0.2122575449237016,2
126,0.4155005145400166,0.7079099896515535,0.4248295571128762,0.2891957454462223,2
127,0.41320693752105503,0.6367272423314732,0.21431449390985619,0.2550731626948861,3
128,0.37602478898526753,0.6641304640235746,0.18412226925581004,0.503306948928058,4
129,0.33203663736381456,0.647791777343603,0.22702744299133942,0.2882196647034438,0
130,0.3562111039501503,0.6866009602855634,0.18048785859911415,0.2096031292939295,0
131,0.568456112358471,0.6055376078511663,0.2751883300287976,0.253320941842612,1
132,0.385222905155215,0.6220652137033604,0.27544599075779963,0.268140701726759,1
133,0.3948770957067984,0.6442153868425237,0.2089829283938426,0.24767770442219508,1
134,0.34856722488454756,0.7034517229004772,0.22744037910884243,0.2740798246368347,2
135,0.4150503011653823,0.6204702562146788,0.16579591116461978,0.24658130451320948,3
136,0.34109366895435417,0.38599013172118934,0.20159916436073022,0.20486174938277465,3
137,0.6311285799748709,0.6771461599361194,0.2192067974907792,0.2965358892097314,4
138,0.365287308958722,0.6592686301797854,0.1939683068014082,0.28569840803138347,0
139,0.37620692277452494,0.6642454329109427,0.24526904893792384,0.24089126632110766,1
140,0.4005658033416595,0.6735315948035129,0.22812697895897277,0.28090852757004064,2
141,0.34838491998019977,0.6415174857803752,0.1987113074200706,0.23321177826050343,2
142,0.35958573904898,0.6859020270656812,0.22272237543850998,0.28458321898546957,2
143,0.31039456954348993,0.5895824900711892,0.2043914786595317,0.2520122105921932,2
144,0.3770359816741605,0.6913709372063259,0.19844153320643443,0.24725262972647838,2
145,0.31515349336474263,0.6020683830161863,0.24275184823549015,0.21252258953854905,3
146,0.5632629476748521,0.7048887383817559,0.23726804030787169,0.2737390524248706,5
147,0.3673395297039407,0.7328825122435504,0.22732989409791934,0.2853564316840196,0
148,0.33591914626510605,0.6423659763849517,0.43507112532180675,0.3184250664894309,1
149,0.38493105929315347,0.6167343996956887,0.23440813515119854,0.21331378301328222,1
150,0.3445418877231396,0.7039209798344324,0.21522721849454945,0.2384245423710436,1
151,0.2779602754797791,0.6350091475725707,0.19327562046520957,0.2685200361646607,1
152,0.3767588044279852,0.6508332927821686,0.16680007116108234,0.25230706812237735,2
153,0.33243793581067355,0.6163754508876756,0.22208319484038452,0.21644655898404713,2
154,0.32028237560057293,0.6255833039065464,0.24265976592833824,0.21033075630668563,2
155,0.32608730041816525,0.6353436852442191,0.20240194094841185,0.26949121387451574,2
156,0.31896453606980346,0.714917521841976,0.19666584363545567,0.25870818122660716,2
157,0.38146258440173303,0.6160233118888333,0.2205091336279423,0.28337125756999143,2
158,0.4262384027659359,0.676894205869821,0.24572935821185626,0.24958194859763416,3
159,0.3757806522716292,0.6193272768907581,0.17031370390762635,0.20567094610946893,3
160,0.3254840657699665,0.6662512213130765,0.19831075234234444,0.2718810088600485,3
161,0.5240194078990977,0.6159983029916334,0.24092267519303845,0.2733462800585626,4
162,0.41503946094360245,0.6489009680608294,0.3890819703570062,0.2547029845674439,0
163,0.32944213614260986,0.6218227364273738,0.15934861825057067,0.2632335683680852,1
164,0.3560259566238469,0.6681783769640396,0.2190671189303747,0.2757206482460637,1
165,0.398880554218429,0.6458569218054411,0.22212579116407621,0.2537315065652823,1
166,0.44123722789035813,0.6321042541414329,0.39618087502590665,0.2155295244766805,1
167,0.3575720516184355,0.6429014633055602,0.2405410286076535,0.22255436203947815,1
168,0.37577797845468663,0.6479685379544101,0.21431401222196125,0.22560760927390536,1
169,0.38817815971785735,0.6051091684178497,0.19167850831906544,0.2547799088729795,2
170,0.3864267186431335,0.6412856712623067,0.25575006107224474,0.2633837574740509,2
171,0.3404798914425594,0.3723437760076219,0.25399404729932606,0.2251292715990722,3
172,0.39800392169426213,0.642236252685877,0.26279779951844745,0.24091258611486463,3
173,0.3586111946259262,0.6647137675756235,0.24089916497897348,0.2505063312688612,3
174,0.36018156447331573,0.38707059736003135,0.2078583247324003,0.2255607169430491,4
175,0.38933489437264096,0.6225175979226837,0.17207952401491486,0.24022388934335318,0
176,0.3288977447979502,0.6310171806883722,0.22575175252046034,0.2870822365949029,0
177,0.2794848571163834,0.6349419313368697,0.20318565543847103,0.30425254164448534,1
178,0.3153540514941641,0.6067578771853697,0.2311516789800609,0.23312550926040915,1
179,0.3283493791676063,0.6388406062998285,0.21848749406674914,0.19601418974587578,2
180,0.3738823257620116,0.5960694157749206,0.2177552096639003,0.24981420223338227,3
181,0.3936803114397502,0.6591189591823902,0.20954120358589845,0.24484231587351307,3
182,0.33986769508765385,0.37358712586800225,0.22244156364438314,0.33509093429579206,4
183,0.4440028802443933,0.6562753342163711,0.16950984360390067,0.20749850041838985,0
184,0.30913220652718515,0.6445466965800437,0.1941959334231623,0.25917699052570237,0
185,0.3540980616129046,0.6255014516837093,0.19706289436894436,0.24233759138088176,0
186,0.34501617571025117,0.47172802062207664,0.20771917143009738,0.5892332593928198,5
187,0.31419016031485897,0.6191148121310724,0.1909818694854321,0.21565897942692952,0
188,0.3605121989724222,0.6185172381981727,0.23364495396075877,0.27911700769119846,0
189,0.35228098851120915,0.6418898890685663,0.22781143876842522,0.1923845480283093,0
190,0.42182486166991934,0.6131780925703472,0.2373891679294649,0.24537423468117878,1
191,0.38173817245451364,0.6842468299909857,0.23484470170262126,0.2283823013358072,1
192,0.36233192495586675,0.6162394539951681,0.25708513503192326,0.2676996727138606,1
193,0.40600314518143427,0.6045071581573688,0.2145596689744426,0.24435118240151238,2
194,0.33464536577494175,0.6671086087778783,0.21967753575428572,0.2547608138464549,2
195,0.3610593946116911,0.5966132902648058,0.19291458823837815,0.24415955665982644,2
196,0.3304148229442461,0.6694046300484822,0.2275768299313482,0.2662942340595375,2
197,0.3902087968721865,0.6375293920481275,0.1864169055277143,0.2373469932276726,2
198,0.30100697806133586,0.5646368061899579,0.21212460410152378,0.2789924391166322,2
199,0.38830427625736846,0.65478969869378,0.22892704143864795,0.21601752787717002,3
200,0.5442160106380505,0.6267378853976513,0.21344941027980968,0.20010830269546523,4
201,0.36062995381164403,0.5775978790067692,0.20092204313021916,0.2455954152424542,0
202,0.3760640218946976,0.6563386731577808,0.23517316085758433,0.17925390466617916,0
203,0.3362044248381545,0.6366551482422658,0.22409296104298027,0.266372525932256,0
204,0.3769742609204202,0.648272000864983,0.21969173338817885,0.28157257297072563,0
205,0.3102661394366082,0.5991399321499743,0.20628810980985107,0.25202561902339243,1
206,0.3454103574389005,0.6272583768415146,0.20703353623442902,0.22454595817731382,1
207,0.3094111731983998,0.6745645449109712,0.17272099480758385,0.24936043580609976,1
208,0.2898353090361548,0.6358396966398556,0.1889811321370839,0.2484542914001041,2
209,0.38739363322372145,0.6217974041844313,0.24027922347997466,0.257090880707558,2
210,0.4039729948687436,0.6293262605022938,0.2250669007148855,0.27254489659094133,3
211,0.4320656271095496,0.6120593420548368,0.2249905939923817,0.19037296710304316,3
212,0.3373200805144223,0.4121061983204302,0.2458391747080199,0.3076032568284214,4
213,0.3255562994804324,0.6436665975605155,0.20376903833218538,0.26848729835293594,0
214,0.3482560373966543,0.6827089389067948,0.20897075581903282,0.21379641759678905,1
215,0.3554360807904513,0.6406673301960035,0.2224402986205247,0.18835062609331327,1
216,0.34298639990478524,0.6308693490896641,0.20465233153194892,0.2292740080319549,1
217,0.3968691077541637,0.6498049663770297,0.20122253791642578,0.30001746455776307,1
218,0.3682318717337095,0.6631241651191833,0.21381255101602029,0.2800904593521276,1
219,0.35100820363547935,0.6604853930836904,0.19490897646877953,0.2769668617673919,1
220,0.3672875742648003,0.6250254718917506,0.2370008622088819,0.26259761578258356,2
221,0.33683864704852956,0.6109477971335319,0.17916327026207868,0.2675943316020781,2
222,0.3765700713506036,0.638602171562602,0.24534723301648872,0.20246781928154922,3
223,0.35586486974670883,0.35450285535779974,0.2208038785025393,0.2407204369916599,4
224,0.30281831882249965,0.5919881178013259,0.19909633820463482,0.24092672832333217,0
225,0.3740776352100356,0.6510631952406263,0.2203264362695373,0.2399581366298839,0
226,0.3949286899000063,0.6322979415078755,0.21859879984536265,0.5080057731550215,1
227,0.32241943735218626,0.5893281217848207,0.20202177036243701,0.2700671943953286,1
228,0.35759829611756644,0.579244393610734,0.21661298726485642,0.23127225301122417,2
229,0.2999087184855818,0.6073486702649716,0.21700089433703115,0.2095436064979371,2
230,0.3873474128235011,0.6949845965819483,0.2300530384180385,0.22350675492221506,2
231,0.348575388041894,0.6055696256803053,0.17878431998584798,0.2239822177633203,2
232,0.415910858335903,0.5969573208127663,0.20184197669276843,0.21032796822313563,2
233,0.34985875088677104,0.6358628129667985,0.20450963967196048,0.2855377667189365,3
234,0.3926618284162344,0.43715875163495266,0.5058975411643633,0.2084065839621182,3
235,0.37259386765871155,0.3263877222413517,0.22971816491964364,0.5421733290853357,4
236,0.36080702496402295,0.6433335257952769,0.21631325904430226,0.2339481795407317,0
237,0.37328145493745113,0.6103846124106659,0.1695670673229556,0.25971361848341423,1
238,0.4104959133321084,0.6471623173575289,0.21301642600199153,0.36694671414240865,1
239,0.4032642725949861,0.6306761472287595,0.195387825411079,0.21564800866898845,2
240,0.3737294622410256,0.6441086229085496,0.17106669948844308,0.2492417260184056,2
241,0.3933037009355129,0.6860989852404086,0.21834030047635103,0.2570557285897172,2
242,0.37795112382467044,0.6290038249491265,0.2396034565674695,0.1959624967868036,3
243,0.3744763416383084,0.19366466422712159,0.20335224901015955,0.20578194096813232,4
244,0.30573304349386665,0.5928805663486781,0.2230351254342523,0.2495733212818348,0
245,0.38377199805029644,0.6031673714042683,0.1893407046892777,0.26577471667906505,0
246,0.322968440105386,0.6869584383111105,0.22781519789762428,0.24655613892503742,1
247,0.4113547163139722,0.6418654418393168,0.20853960974530994,0.2471010894376321,1
248,0.34428203830329374,0.69591501255693,0.18907500014552167,0.20450635001169978,1
249,0.44758376402022493,0.6353035328221259,0.24327719323027117,0.23135177829843123,1
250,0.37016546461644767,0.6592936291929414,0.15899808172540647,0.2622098712781142,1
251,0.3669606028300864,0.717498002275194,0.21456009018670497,0.1700526512973026,2
252,0.3790063070491069,0.593215336858261,0.22719694827292608,0.2289328091686604,3
253,0.5787771820436338,0.6192410056402977,0.21448389660653028,0.24713182706423173,3
254,0.37235285638361965,0.6576389227572813,0.2573830751980512,0.1842979032027692,3
255,0.5905671428599105,0.6374975843422316,0.17279616183976512,0.5142393559609049,4
256,0.3560306914264442,0.6203640237466247,0.20511417159086623,0.3107886516700022,0
257,0.2994668454174181,0.6509353718471177,0.2506714862709534,0.2501748521540341,0
258,0.36867322985817963,0.646620474597074,0.19593185197056762,0.2333078870210682,1
259,0.44486258579457494,0.5855817923130324,0.21057935881692502,0.23639373310962114,2
260,0.42905977315460647,0.27453775626988275,0.20529095901887662,0.4332264001740298,3
261,0.39597927851306064,0.6187772337251586,0.18738699194796146,0.5892246237962698,4
262,0.30714805965585756,0.5043259272256324,0.17763498642261819,0.24962534651295243,0
263,0.38475733361447106,0.5979832642939241,0.1934675851922591,0.25931603144439686,0
264,0.39105751183250975,0.6351407576597848,0.17531643897297897,0.32249514820452546,0
265,0.38070104542091315,0.6802764353279711,0.21277533401495116,0.2890702542971688,0
266,0.3428180645215713,0.7115373323099525,0.2199733703923614,0.24927801798373597,0
267,0.2946544693835992,0.6356109979449761,0.16314008736870728,0.2887784088607251,0
268,0.32002296188603246,0.6670511981567855,0.2196306016635386,0.23272918809002197,0
269,0.3407702724567493,0.6933523473085462,0.22178589478453417,0.24468205960492004,1
270,0.32677906265339407,0.6805299374097564,0.20859744324400079,0.22781185007705165,1
271,0.3358603533250524,0.6279776382971664,0.21372819421156078,0.19104570176854574,1
272,0.3674563554294187,0.6971887814381938,0.20206782883013447,0.2559320880327366,1
273,0.3493480069436635,0.6588246464860499,0.17410523284818114,0.24936217891138396,1
274,0.35624390835798103,0.6770331467042604,0.18689597650377437,0.30268963541304494,1
275,0.3572741439549359,0.6249521798123223,0.18570985937409187,0.24023232549082166,1
276,0.3939610573968204,0.6876444803042869,0.25145037724851704,0.23101285038803665,2
277,0.32425042404781634,0.6288596129056532,0.23886032896892243,0.26674953684325825,2
278,0.3931437368949889,0.6272242225448571,0.2154553818154257,0.18392135356782113,2
279,0.38235428389401616,0.3980373356817847,0.24085232140979007,0.25371977027179293,3
280,0.3682279170647869,0.35332076934404427,0.23692506647939765,0.29527281651047127,5
281,0.3790227933397256,0.6273125881706513,0.22308531416958263,0.27979603197678865,0
282,0.336254172267544,0.6357642779338737,0.25669392544850245,0.2173194146491629,0
283,0.38668011336520086,0.6252814427649377,0.1621674503361525,0.30059560953316594,0
284,0.3514884480717342,0.6256663376093451,0.21344734105212512,0.27995289870732964,1
285,0.3391020428077891,0.6895722226773202,0.23386645308886128,0.2906116616496344,1
286,0.40073357522336706,0.6479443862548413,0.20530437511116853,0.22230513224614912,2
287,0.32690070945403865,0.6105074065462258,0.1883914720701337,0.5905530918019268,3
288,0.40649050563905736,0.6533759509885444,0.24344036858550416,0.2466865524826562,3
289,0.3559763745230776,0.6636232914240676,0.19998160499309578,0.23188256469896779,3
290,0.6365463043970142,0.6258330927344017,0.16558405390801764,0.22894955887047042,4
291,0.36533093502820196,0.6807424003025595,0.21017671965199808,0.22695650273776524,0
292,0.3497928321832763,0.6614849430515729,0.2226201690199671,0.20839000282982206,0
293,0.3397193330185223,0.6263194717550896,0.1903013645215363,0.27123313885126843,0
294,0.3428418916359212,0.6496679989710679,0.18143842755850134,0.2757731477132422,0
295,0.351553194319189,0.6201228682437427,0.1943537653059631,0.23134949304134877,0
296,0.30877957963237,0.5807950801277172,0.17373035648465515,0.299968419755688,0
297,0.36798006871976646,0.6132292578580997,0.20015513342285957,0.24289595697093597,0
298,0.3411979467712112,0.679577237643294,0.2049780681678827,0.2512312384717018,0
299,0.40672576009086026,0.642893928206159,0.16905959686871114,0.2418030011827796,0
300,0.304468848703005,0.6199052360604347,0.20487021071492878,0.21600434410321778,1
301,0.29414352954116385,0.6019459813317338,0.19681956353239355,0.1906923946744833,2
302,0.29297486896922303,0.6266291181052039,0.22771970566012906,0.21034726505590134,2
303,0.3394966848688661,0.6096479863397003,0.20261494132388186,0.23146923723153956,2
304,0.32449004355404054,0.6341555120359224,0.23902901315233957,0.21032520997686788,2
305,0.3895010722147736,0.6591568087935437,0.1927127923320336,0.25900853926969136,2
306,0.35198957740968095,0.6384812704531869,0.20188674388971664,0.24037945904245897,2
307,0.37846916854034013,0.6448484707311776,0.24179597734996128,0.2179938771099034,2
308,0.40051499744505886,0.6393310985801729,0.29391404055447895,0.25392455805503006,2
309,0.37578360747027373,0.655724124227277,0.22597300546312826,0.21798099763370407,2
310,0.35873380677935335,0.37590181399597894,0.2070141295690197,0.2527028535310209,3
311,0.38222717746149965,0.6622233330968742,0.19788456034290924,0.2814086659516224,3
312,0.324834477546842,0.5733993183186339,0.21665059234791526,0.21174713485354252,3
313,0.3969314148470141,0.34492699136891647,0.1965854555077757,0.2638533027477295,3
314,0.31507624953298086,0.5631777179022428,0.23980531307147757,0.19122507160089414,3
315,0.3800862141945751,0.37002465899442677,0.27495250297727264,0.2707751927213864,3
316,0.3889735527078788,0.6991392115872723,0.5024630363287932,0.28956116828017986,3
317,0.35046500173685924,0.6658589313806054,0.19351166631645378,0.23820203632347486,3
318,0.2917373957125972,0.6685599450246585,0.5573225641212927,0.5893299309946836,4
319,0.3498555126134589,0.6411175606793769,0.19916659220356642,0.2670661899223478,0
320,0.374268592601107,0.6698651650301339,0.21169520871913397,0.2867930876720949,0
321,0.326222493324977,0.5706698534312596,0.20733859967408577,0.5831496854985909,0
322,0.341510706195757,0.6578004332550699,0.21908985340577306,0.3115709121195367,1
323,0.29404071071075144,0.6854000084221497,0.20278594021315116,0.22069362671841575,1
324,0.3528653392221845,0.6175441164340557,0.20995487540581945,0.27538853324920004,1
325,0.29344875961142597,0.689453934945164,0.24053202395873427,0.2588525012026817,1
326,0.3255908154651842,0.6372500766427281,0.22302078329387354,0.26564529389416114,1
327,0.380118524841352,0.6768823347836066,0.16624302306637306,0.28112784406413066,2
328,0.39591707579353647,0.6441563291180097,0.2496683170453253,0.2669099350912682,2
329,0.3440226967667124,0.6517031603128675,0.19763335118096925,0.21849533233671933,2
330,0.36323852492831926,0.5996188158191336,0.22671499860706593,0.24320920743917804,3
331,0.5611436336369721,0.6607722271331687,0.24202324710938522,0.2511956319607209,3
332,0.572149970015322,0.6337399560602274,0.19345708437112097,0.2378298294941592,4
333,0.3300610961647431,0.7363246413764005,0.19783781616554647,0.29686815010525547,0
334,0.3116220429438529,0.6715494121211355,0.2086390676945229,0.3025778663301118,1
335,0.4117056523293501,0.6645115351779021,0.2059718467943409,0.5167615960698331,5
336,0.3497603971534099,0.6489866743799728,0.243923860837241,0.26687884982707233,0
337,0.34375373166415807,0.6452047862547989,0.19788823679644768,0.26549964284536554,0
338,0.3088147522544819,0.6230508524143317,0.18902094215228654,0.25620417229774917,0
339,0.34649883966871514,0.6336446960633925,0.25220791475699955,0.23797824156350622,0
340,0.4434205872956227,0.687489008337011,0.2243168993595924,0.2579830703923625,0
341,0.3422672127359182,0.6344740495588872,0.21617806661948624,0.26284263292868426,0
342,0.3872468318443967,0.6655260341858633,0.2020082153107981,0.28146635957501076,0
343,0.3649366330178865,0.6539600639041481,0.18929283882845366,0.25858407580123155,0
344,0.35062398845294585,0.5989975919556402,0.2262600434030027,0.229511287395445,0
345,0.3960307004664527,0.6554152582668196,0.21599917368493754,0.23274733125819447,0
346,0.34917483232842433,0.6660229982228962,0.25111636680005905,0.21695606972660275,1
347,0.3455849774190237,0.6142128589519507,0.20142218287082347,0.2795833595974306,1
348,0.3353664286890294,0.6136364237878037,0.23181528992126957,0.24901134638403,2
349,0.3180553189624705,0.6752016932038241,0.19559692132673112,0.23269083898524914,2
